@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE ClaimFeatureGenerator_claim_type {False,True} 
 @ATTRIBUTE NetworkxFeatureGenerator_average_clustering numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_density numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_load_centrality numeric 
  @DATA 
6c0e4eb8-dc86-35a3-bded-eb1e5b222b13, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
6c19c543-c2b3-3be9-bca3-1c4582b8ac13, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
6d36d2f4-6463-3214-b4a7-db0a29a41133, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
6e05ef42-1b91-34d8-a40f-8a59cb673172, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
6f37f5b6-8e8d-3f7f-a662-45dd215517ff, False, 0.0, 0.048582995951417, 0.455192034139403, 0.573853989813243, 49.6307421013382, 21, -1, 0.434272254392602, 0.455192034139403, 0.0, 0.317669172932331, 3.29501935351173, 1.0, -1.0, 0.152078702739279, 0.0, 0.0, 0.0350877192982456, 1.58909177830429, 1, -1, 0.121955846144628, 0.0, 0.0722273058340033, 0.112909519568796, 7.48832645541495, 3.3091827292106, 0.0, 0.0490464499882912, 0.0722273058340033 
72ecece9-e841-37fe-88b2-3922395a7a2f, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
732622bf-cc71-320d-b1e7-158be07cf0fe, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
73837237-89ec-35ed-8064-5217565b2b60, False, 0.0, 0.0305084745762712, 0.219754529514904, 0.442937853107345, 82.3193090825787, 26, -1, 0.422758362886751, 0.219754529514904, 0.0, 0.139241996233522, 3.35091427838995, 1.0, -1.0, 0.123197242382232, 0.0, 0.0, 0.0169491525423729, 1.54308063481524, 1, -1, 0.0959374985215467, 0.0, 0.0286365185543674, 0.091731426788085, 10.2512351357185, 3.39018190269096, 0.0, 0.0426781402069744, 0.0286365185543674 
738eeb22-2631-3ff0-bbe4-c563c7cb6c58, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
74eb6a65-84f4-36b6-b030-6838f6ee7b9f, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
75263ba8-c9f3-30fc-8fb5-ee1fcab3a7ca, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
790f1116-fecb-3668-bcd8-31db0e0bca41, False, 0.0, 0.333333333333333, 0.0, 0.333333333333333, 1.54308063481524, 1, 0.5, 0.5, 0.0, 0.0, 0.333333333333333, 1.54308063481524, 1.0, 0.5, 0.5, 0.0, 0.0, 0.333333333333333, 1.54308063481524, 1, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
79b3b9f0-1d72-3c03-8dff-8d4291953f53, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
7a092269-5d78-3df3-9e85-8a5e81722458, True, 0.0, 0.0243531202435312, 0.0508607198748044, 0.169312169312169, 14.2538857710239, 11, -1, 0.223144288833302, 0.0508607198748044, 0.0, 0.0689655172413793, 1.87263816523716, 1.0, -1.0, 0.109099498122802, 0.0, 0.0, 0.0138888888888889, 1.54308063481524, 1, -1, 0.102245041031329, 0.0, 0.00914601605687752, 0.0323794941306414, 1.79250075001806, 1.67806821352859, 0.0, 0.0193194012123656, 0.00914601605687752 
7b9743f8-8c47-3a20-9abd-567b316d0cfc, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
7b97cce9-76e7-3225-bddf-e062341bac6f, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
7c065c17-0eb5-3dc4-a4b7-a1d21bf2b509, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
7dffc6c5-c271-3465-a151-148fb3998a29, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
7ef10482-c5c8-3454-8ab2-f2ba1495e72c, True, 0.0, 0.00499628085834982, 0.0401052542468537, 0.101123902759168, 123.989515358878, 30, -1, 0.205892373439619, 0.0401052542468537, 0.0, 0.0343219629256289, 2.44799371883076, 1.0, -1.0, 0.0437612236229632, 0.0, 0.0, 0.0026525198938992, 1.54308063481524, 1, -1, 0.0377422053750725, 0.0, 0.00402692515180518, 0.0213214009844937, 10.4300125857598, 3.33843986107692, 0.0, 0.0172869007976559, 0.00402692515180518 
81c266a1-a122-3f41-8ef4-2108e307247e, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
827fd28c-635c-3141-8a11-1151b51f8e35, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
8332aa2b-1de1-33cd-807b-d3a525005666, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
8332e0cc-9872-3294-ad5a-848b1571f6ea, False, 0.0, 0.0140644753476612, 0.055984555984556, 0.170731707317073, 25.5365677650877, 15, -1, 0.23461983827704, 0.055984555984556, 0.0, 0.0272108843537415, 1.69380711376159, 1.0, -1.0, 0.0863404980140898, 0.0, 0.0, 0.00892857142857143, 1.54308063481524, 1, -1, 0.0835337248940619, 0.0, 0.00581288304270504, 0.035864173908182, 2.39992750068414, 1.6283185840708, 0.0, 0.0173473664849928, 0.00581288304270504 
858e5bf6-1ec8-3908-852f-5f3ae2ce40d7, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
86b9cd9d-b320-3a2f-9c44-c11b2c1cfcef, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
87ba812b-7204-3ba2-bf43-ed85179d82be, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
884927a1-3055-31ea-936e-14ae71b9e3cf, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
8a1d0c0d-e279-3744-a383-f0730d31211a, False, 0.0, 0.333333333333333, 0.8, 0.714285714285714, 3.01923431442752, 3, -1, 0.459602076699445, 0.8, 0.2, 0.505050505050505, 1.96124774853436, 1.5, -1.0, 0.40202016019278, 0.2, 0.0, 0.384615384615385, 1.59220932863129, 1, -1, 0.379198065797063, 0.0, 0.298142396999972, 0.115745081510336, 0.521298511354848, 0.74535599249993, 0.0, 0.0296555108069583, 0.298142396999972 
8a56b3a0-f57c-3fb7-a369-008c71ade53a, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
8b93df65-4d1b-378c-bd30-72de56a56208, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
8bf6e948-be30-3782-a581-a28335dff717, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
8c19baaa-7872-31b8-b3af-2a8019378161, ?, 0.0, 0.053781512605042, 0.764705882352941, 0.802139037433155, 90.9222677589854, 27, -1, 0.516245966505777, 0.764705882352941, 0.0, 0.426944971537002, 4.31808249495723, 1.0, -1.0, 0.152507783073308, 0.0, 0.0, 0.0294117647058824, 1.54308063481524, 1, -1, 0.112092494566056, 0.0, 0.129096152326021, 0.146325258259256, 14.5561371551959, 4.34567577704362, 0.0, 0.063873963902526, 0.129096152326021 
8e2fca82-b68c-37f1-8f4d-e7a80a4537f1, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
8f1dec2b-ff0f-3e3d-8c63-58063b6e30d0, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
924be9f6-e8db-3e4e-ab62-7fe253fddf99, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
929a3800-2ce0-336f-9ae8-3d16d74686d1, False, 0.0, 0.0240181759169101, 0.242424242424242, 0.39, 132.189411742504, 31, -1, 0.407429816870382, 0.242424242424242, 0.0, 0.171143671143671, 3.60629075874423, 1.0, -1.0, 0.0971022917082499, 0.0, 0.0, 0.0128205128205128, 1.54308063481524, 1, -1, 0.0750462153907294, 0.0, 0.0311451686227074, 0.0680159437222143, 15.7283585120512, 4.14413445058146, 0.0, 0.0429585557837465, 0.0311451686227074 
9441a659-beeb-305b-81c2-feb915573360, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
947dd9c2-b019-3891-bb5a-cb04890bd1a9, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
953f2ba5-c813-3661-a1f9-d5ff828f29b4, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
9643c541-23d5-3057-9d1b-234e1e0a9ec4, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
964c9e38-7216-3cb9-9bb8-b87188c7573f, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
98340220-a79b-365f-bcfc-b936f6a616d3, False, 0.0, 0.0125479261066574, 0.207505518763797, 0.196543369407204, 100.274001408678, 28, -1, 0.291282398751412, 0.207505518763797, 0.0, 0.116023530282289, 2.81387118397618, 1.0, -1.0, 0.0735507855570768, 0.0, 0.0, 0.00662251655629139, 1.54308063481524, 1, -1, 0.0601699243897205, 0.0, 0.0279212431649604, 0.0383817354490972, 9.01527405629579, 3.2305244293524, 0.0, 0.0262689026260427, 0.0279212431649604 
9895ebb9-f077-3010-a7f0-5ae78b998adb, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
98a5f854-5eeb-31d0-b899-07d04049116f, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
9906b5a5-ff75-3f26-88c0-2495ce74c1ce, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
9908da18-e173-38a6-b357-7fa6856e3416, False, 0.0, 0.0144679881521987, 0.645732130464955, 0.481138706654171, 1507.08830339894, 64, -1, 0.601082597937642, 0.645732130464955, 0.0, 0.238114564007421, 5.08554777694529, 1.0, -1.0, 0.0490330241172176, 0.0, 0.0, 0.00757575757575758, 1.54308063481524, 1, -1, 0.0314738323567473, 0.0, 0.0665454385617275, 0.105438750765958, 129.597806827306, 5.87521702893526, 0.0, 0.0535426932856303, 0.0665454385617275 
99f520f0-b792-3e6e-9e71-7fecc8fd290c, True, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
9b21bf19-7c33-3910-8eb6-86bb4856cc56, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
9b4ee892-42a0-3583-b459-b2fc57bce34a, False, 0.0, 0.00642865906023801, 0.0106745737583395, 0.101754385964912, 109.075318627877, 29, -1, 0.217269729344938, 0.0106745737583395, 0.0, 0.0365497076023392, 2.80709336685878, 1.0, -1.0, 0.0529496266517577, 0.0, 0.0, 0.00350877192982456, 1.54308063481524, 1, -1, 0.0439493324293328, 0.0, 0.00135240908205853, 0.0171427668175606, 9.76722116209749, 3.39062057563454, 0.0, 0.019159055158609, 0.00135240908205853 
9ca8d33b-d660-370d-8642-c269c999b3fa, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
9df55975-c2db-3996-ac43-0122a566178e, False, 0.0, 0.0123839009287926, 0.346810735447891, 0.517373530914665, 3446.00145733621, 78, -1, 0.659094004346069, 0.346810735447891, 0.0, 0.277549342105263, 45.0848394525073, 1.0, -1.0, 0.0820698914825218, 0.0, 0.0, 0.00657894736842105, 1.54308063481524, 1, -1, 0.017956202586506, 0.0, 0.0281794032638256, 0.118369019498687, 276.528702266184, 6.35542193152588, 0.0, 0.0576445012715966, 0.0281794032638256 
9eb9d349-f038-383c-9eed-13b55800a198, False, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
9ec9e675-ffac-3907-bd51-8fb1f74e9f0f, False, 0.0, 0.0733333333333333, 0.652173913043478, 0.617283950617284, 21.6181787034726, 14, -1, 0.420979791533954, 0.652173913043478, 0.0, 0.36231884057971, 2.44719272665252, 1.0, -1.0, 0.18933921937045, 0.0, 0.0, 0.0416666666666667, 1.54308063481524, 1, -1, 0.163601407041462, 0.0, 0.132708523444868, 0.134054842107884, 3.85308099480098, 2.58116252878427, 0.0, 0.0494337350502659, 0.132708523444868 
a1a90f8a-7b79-3edc-9dc1-128b00f1221d, False, 0.0, 0.0904761904761905, 0.578947368421053, 0.437878787878788, 7.49694827910558, 7, -1, 0.328673625696779, 0.578947368421053, 0.0, 0.253508771929825, 1.87997488028094, 1.0, -1.0, 0.205478436060504, 0.0, 0.0, 0.0666666666666667, 1.58909177830429, 1, -1, 0.193747170382136, 0.0, 0.151429060900386, 0.0912216553230095, 1.30165211324847, 1.40132752091068, 0.0, 0.0310474394196822, 0.151429060900386 
a3860384-1044-3380-bdbc-01a29071e049, True, 0.0, 0.0141262246525404, 0.0366643534582466, 0.151515151515152, 43.7774676748055, 20, -1, 0.234001322234914, 0.0366643534582466, 0.0, 0.0593939393939394, 2.27592234612355, 1.0, -1.0, 0.0790137743458286, 0.0, 0.0, 0.0113636363636364, 1.59060975640646, 1, -1, 0.0701129352149192, 0.0, 0.00458067917313918, 0.0232868304212952, 4.91635383061263, 2.74418580139715, 0.0, 0.0220049857073966, 0.00458067917313918 
a3f52d04-7547-3311-8b0e-24196a3ab69c, False, 0.0, 0.0495495495495496, 0.198412698412698, 0.321111111111111, 16.1765524145396, 12, -1, 0.321867577022501, 0.198412698412698, 0.0, 0.142255892255892, 2.25353397159834, 1.0, -1.0, 0.159417805920832, 0.0, 0.0, 0.0277777777777778, 1.54308063481524, 1, -1, 0.141367888979276, 0.0, 0.039584583493286, 0.063971551196455, 2.35428509936156, 1.91910924065694, 0.0, 0.0299721047153262, 0.039584583493286 
a4cd9829-89f5-352b-bed8-d7a31c684b00, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
a5a24f2f-84f9-387e-aae9-a61717850b3e, True, 0.0, 0.0645161290322581, 0.974712643678161, 0.810810810810811, 61.6893546861148, 23, -1, 0.493954083507428, 0.974712643678161, 0.0, 0.454545454545455, 3.60951080395392, 1.0, -1.0, 0.161862397141356, 0.0, 0.0, 0.32258064516129, 1.6384987264175, 1, -1, 0.129952806090956, 0.0, 0.174803710277576, 0.0865714909453179, 10.3601283103354, 3.90149255038474, 0.0, 0.061676386033881, 0.174803710277576 
a6df8303-fd48-3b29-a481-b12c48442a00, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
a6e28c26-577d-3434-a790-1b7ba0d31013, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
a8fa73f1-3a58-3fb1-9ac8-0354131bd6bb, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
a9c6d048-21c3-3513-b7ea-241ab4b1150d, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
aa128673-3f31-33d8-b18f-a7c3dc89a90b, False, 0.0, 0.222222222222222, 0.785714285714286, 0.615384615384615, 4.79449850462785, 5, -1, 0.425634869237246, 0.785714285714286, 0.0, 0.4, 1.7480795660997, 1.0, -1.0, 0.309716088354541, 0.0, 0.0, 0.333333333333333, 1.63987821784105, 1, -1, 0.303395364525996, 0.0, 0.291659917857348, 0.0930835780900394, 0.988935188162864, 1.31468439624436, 0.0, 0.0387344469425501, 0.291659917857348 
aa268891-8f1e-3ac8-a4fb-a65b661c4ff8, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
aaa3087f-2c78-3696-a73e-f63dc94b5032, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
ab52b3b4-ad27-3c17-9ea1-8fe0d741310b, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
ad22416f-f08e-3caf-b755-e4f1a2a3f299, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
ae7ee4c3-a141-38c7-af86-2997599912c7, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
affd4e73-923e-3e92-aff6-4e497e93eeab, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b0f5919e-c372-36a8-be4d-0c43e8227803, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b2064937-2a0f-3a41-bcdc-fbb2fe019e58, False, 0.0, 0.0689655172413793, 0.992063492063492, 0.903225806451613, 82.1299642848304, 26, -1, 0.530444885790351, 0.992063492063492, 0.0, 0.482758620689655, 4.1163370178691, 1.0, -1.0, 0.161695784628376, 0.0, 0.0, 0.264150943396226, 1.59149333226201, 1, -1, 0.122496849907835, 0.0, 0.181798834355657, 0.0913343605795231, 14.2699232403129, 4.55564094799917, 0.0, 0.068155457305204, 0.181798834355657 
b37d1d32-d039-37d3-a3de-035151e5b175, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b3cedebb-dc05-3887-91d1-250385b482fc, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b3eeaaba-8cf2-3fee-8ea2-cc2d9a2a10b3, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b59de947-3dd0-339b-9056-0493320c332e, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b647f7d5-4c43-3eff-a953-366a9e2b569e, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b6e39b2f-f7f8-39c1-8cc7-ab24e05faf25, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b7402696-2fa3-39a4-845b-e5f27f8cac11, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b74df5cf-823f-33e5-b6b2-eb97acc3080a, True, 0.0, 0.072463768115942, 0.150197628458498, 0.289855072463768, 6.02917899886088, 6, -1, 0.288958825850186, 0.150197628458498, 0.0, 0.133152173913043, 1.7516202640884, 1.0, -1.0, 0.192762185620995, 0.0, 0.0, 0.0579710144927536, 1.58909177830429, 1, -1, 0.186444417977706, 0.0, 0.0347773681523465, 0.0575528900980448, 0.989079187658175, 1.21335164821342, 0.0, 0.0237246496858, 0.0347773681523465 
b7cec9cc-5860-3e11-bb19-4c306e2bca0c, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
b7d9d695-852b-3e97-862b-fce1122b7c21, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
