@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE ClaimFeatureGenerator_claim_type numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_friends_followers_ratio numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_favorites numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_followers numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_friends numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_listed_count numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_protected numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_statuses numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_verified numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_favorites numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_followers numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_friends numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_listed_count numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_protected numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_statuses numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_verified numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_favorites numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_followers numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_friends numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_listed_count numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_protected numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_statuses numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_verified numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_friends_followers_ratio numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_favorites numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_followers numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_friends numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_listed_count numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_protected numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_statuses numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_verified numeric 
  @DATA 
6462b517-f421-3131-b8f3-42be67a0bd86, True, 2.01020280084029, 13835, 4334, 3440, 115, 0, 129390, 700, 184105, 45107, 21252, 1496, 0, 905765, 1, 0, 9, 1, 0, 0, 701, 0, 2.58975132793947, 33870.7396183392, 8935.93176612763, 5202.1670147054, 279.898902383621, 0.0, 255965.539719931, 701 
64ea12c9-d4e9-3ceb-9f70-5f3a8984f6a2, True, 2.36738081613085, 21098, 2326, 1778, 54, 0, 27262, 700, 345716, 44558, 44800, 758, 0, 435436, 0, 0, 4, 0, 0, 0, 70, 0, 1.96649049930242, 49142.2424811187, 7662.9934279395, 5675.28255300451, 133.753291767735, 0.0, 64226.0715127525, 701 
6621621c-755e-3430-99c0-dd734b990543, False, 1.50426990450778, 13359, 3729, 2627, 41, 0, 22990, 700, 144913, 67478, 29588, 438, 0, 174382, 1, 0, 0, 0, 0, 0, 54, 0, 1.32166038553584, 22279.4452068871, 9629.82252812267, 5074.46544884362, 90.0570991495354, 0.0, 33589.4760565462, 701 
67a79212-14dc-3e23-855a-8b02146f8052, False, 4.23746794715998, 11564, 1244, 1006, 25, 0, 22186, 700, 173693, 18671, 9953, 307, 0, 267516, 1, 0, 0, 2, 0, 0, 1, 0, 10.0399079591775, 26014.1621847094, 2952.72605910549, 1776.49528764875, 55.1829164326743, 0.0, 47753.4939265921, 701 
681eb473-9d38-35ec-b7ff-efd4ed3dabb8, False, 2.64865772077255, 22246, 5492, 1480, 127, 0, 48530, 700, 143008, 217487, 17813, 4643, 0, 747680, 1, 0, 1, 2, 0, 0, 14, 0, 4.20124055181546, 32335.6160182503, 28258.3354221626, 2711.72568848177, 605.939152751412, 0.0, 122976.11481325, 701 
685ef6f3-864e-3538-b145-63a2716b08fd, False, 1.56827508248651, 11488, 1476, 1436, 12, 0, 13813, 700, 84299, 18763, 15368, 93, 0, 48253, 0, 7, 6, 31, 0, 0, 528, 0, 1.68612832005469, 18426.2766050958, 4009.51248252203, 3387.00600641629, 23.4763710994694, 0.0, 13467.3284710628, 701 
692dd8cb-86c3-3531-bdc4-3048482a8481, ?, 1.7590884620011, 19762, 1274, 1343, 18, 0, 11638, 700, 111956, 3746, 4994, 144, 0, 72960, 0, 107, 16, 34, 0, 0, 1279, 0, 1.62460143364908, 26250.3194795373, 1313.72375283597, 1457.52141207828, 39.4966790290144, 0.0, 16278.1019157147, 701 
6b1ff5b3-6190-3137-b9a5-c97ec382f6fa, True, 4.71477282690322, 22051, 21798, 1555, 103, 0, 23423, 700, 426395, 930705, 14191, 2609, 0, 232270, 1, 0, 1, 11, 0, 0, 9, 0, 9.96738778878033, 65219.7086849286, 126621.738935085, 2752.66490845791, 378.66242453546, 0.0, 45084.3992868712, 701 
6b30fa63-5777-3611-b62a-5f1d3d2cd01d, False, 2.31667375623992, 8948, 2776, 2214, 37, 0, 35089, 700, 94466, 55750, 11230, 420, 0, 684351, 0, 0, 0, 4, 0, 0, 1, 0, 2.82539318416809, 16307.5000682712, 7369.64313405563, 2724.02671359678, 85.6525539607547, 0.0, 93307.1265623178, 701 
6c0e4eb8-dc86-35a3-bded-eb1e5b222b13, False, 3.36016140702279, 15259, 1142, 1544, 24, 0, 27705, 700, 66759, 5428, 5738, 350, 0, 217847, 0, 0, 0, 23, 0, 0, 160, 0, 4.35097784805257, 16247.7320538714, 1317.69452086642, 1628.78909259997, 62.4029089760125, 0.0, 39444.7529775747, 701 
6c19c543-c2b3-3be9-bca3-1c4582b8ac13, True, 2.78167794443641, 9834, 40717, 4991, 451, 0, 123062, 700, 53582, 714431, 44991, 3401, 0, 690925, 1, 0, 1, 15, 0, 0, 55, 0, 4.4736664028014, 16520.0517812193, 143794.469180455, 10224.7919857101, 940.753797014512, 0.0, 190903.160285887, 701 
6d36d2f4-6463-3214-b4a7-db0a29a41133, True, 1.71600643631477, 2898, 8556, 263, 97, 0, 14415, 700, 28834, 307260, 1992, 3461, 0, 176237, 1, 0, 3, 0, 0, 0, 490, 0, 4.25493660645197, 6457.50098241656, 49786.8089294655, 438.543197262932, 560.678650660129, 0.0, 29723.384282821, 701 
6e05ef42-1b91-34d8-a40f-8a59cb673172, False, 1.85199925986211, 19584, 4719, 3931, 101, 0, 44736, 700, 110770, 53896, 45036, 2078, 0, 318522, 0, 0, 13, 1, 0, 0, 90, 0, 2.63344299371541, 27852.3003650806, 10541.7104457003, 7490.02641146508, 326.395825741887, 0.0, 69616.8623140567, 701 
6f37f5b6-8e8d-3f7f-a662-45dd215517ff, False, 1.12510090038564, 30373, 4558, 1643, 99, 0, 38754, 700, 276011, 41248, 12808, 753, 0, 106856, 1, 0, 87, 88, 0, 0, 794, 0, 0.797677177922921, 64184.2132494767, 9518.33774333113, 2736.41897943735, 168.855082189324, 0.0, 34528.7414084568, 701 
72ecece9-e841-37fe-88b2-3922395a7a2f, True, 2.97921123853511, 12718, 22780, 1066, 336, 0, 29575, 700, 165652, 629869, 12864, 10832, 0, 704486, 1, 0, 0, 9, 0, 0, 12, 0, 4.5188265570127, 30526.2880644258, 114971.147993842, 2117.70284363716, 1666.83786212176, 0.0, 97655.7865924895, 701 
732622bf-cc71-320d-b1e7-158be07cf0fe, False, 1.54978763017261, 23894, 3159, 3251, 12, 0, 35511, 700, 97163, 16706, 17800, 45, 0, 111702, 0, 21, 10, 15, 0, 0, 1415, 0, 1.1926291091129, 30590.4566386316, 4369.27032606386, 4579.14331822983, 13.7766307766288, 0.0, 33118.0059882838, 701 
73837237-89ec-35ed-8064-5217565b2b60, False, 3.13840300514962, 13885, 1988, 1403, 35, 0, 23856, 700, 105329, 36860, 5972, 486, 0, 148894, 1, 0, 5, 0, 0, 0, 49, 0, 4.32543086041352, 21601.3739711158, 6103.82917309905, 1643.49464252245, 87.2837900185367, 0.0, 31884.0130065112, 701 
738eeb22-2631-3ff0-bbe4-c563c7cb6c58, False, 1.83443147300808, 20099, 4095, 3406, 39, 0, 48915, 700, 134175, 36460, 15219, 522, 0, 610200, 0, 0, 1, 16, 0, 0, 34, 0, 2.37687396254973, 26207.0421593417, 6562.98345886947, 3753.30104775687, 87.9986984964869, 0.0, 98776.7718674446, 701 
74eb6a65-84f4-36b6-b030-6838f6ee7b9f, True, 1.96144694877155, 8491, 25827, 3432, 421, 0, 35097, 700, 52730, 356995, 28283, 4794, 0, 146309, 1, 0, 1, 7, 0, 0, 1113, 0, 2.01631982437756, 12687.7756054635, 70519.6364209861, 5409.84683502548, 1176.30644982731, 0.0, 36812.1020839379, 701 
75263ba8-c9f3-30fc-8fb5-ee1fcab3a7ca, False, 1.82593924341712, 17067, 7512, 6909, 67, 0, 69156, 700, 85928, 77259, 63780, 1021, 0, 1193857, 0, 14, 0, 0, 0, 0, 112, 0, 2.42103940594619, 23432.5687896142, 18215.4453053885, 15966.5614958262, 207.447705217484, 0.0, 231620.412624124, 701 
790f1116-fecb-3668-bcd8-31db0e0bca41, False, 1.28187320945241, 6339, 2406, 1065, 39, 0, 25790, 700, 81168, 50340, 5928, 259, 0, 168606, 0, 0, 6, 3, 0, 0, 338, 0, 1.26849123570816, 14998.0136545845, 8555.52038015261, 1407.97732602371, 66.5818054934919, 0.0, 34372.1547610335, 701 
79b3b9f0-1d72-3c03-8dff-8d4291953f53, False, 2.12583648774823, 14141, 8783, 4746, 98, 0, 57995, 700, 100662, 161338, 57941, 1319, 0, 381672, 1, 0, 1, 3, 0, 0, 2, 0, 3.44092844685297, 25482.4414609772, 25483.424055602, 10041.135647511, 214.176373255658, 0.0, 83691.0916906566, 701 
7a092269-5d78-3df3-9e85-8a5e81722458, True, 2.94973185569146, 5688, 16973, 1172, 96, 0, 44863, 700, 87132, 976477, 13417, 5033, 0, 748226, 1, 0, 0, 0, 0, 0, 8, 0, 9.32503373916618, 15471.8318663624, 116902.075710068, 2264.2512533485, 601.572150884677, 0.0, 96197.8991219791, 701 
7b9743f8-8c47-3a20-9abd-567b316d0cfc, False, 1.27525614906018, 9184, 47113, 3174, 336, 0, 29243, 700, 60231, 879721, 12091, 5665, 0, 120873, 1, 0, 3, 0, 0, 0, 1718, 0, 0.817089082179122, 14027.3964885684, 191049.953776911, 3326.14491979829, 1226.38995021975, 0.0, 34588.7305235029, 701 
7b97cce9-76e7-3225-bddf-e062341bac6f, True, 4.55833808505748, 15214, 66599, 1280, 759, 0, 51682, 700, 268538, 2233406, 6848, 21687, 0, 307622, 1, 0, 0, 15, 0, 0, 82, 0, 13.9279457415159, 42113.069330303, 335083.866698456, 1591.98008804229, 3311.20350419265, 0.0, 79386.2574933965, 701 
7c065c17-0eb5-3dc4-a4b7-a1d21bf2b509, True, 2.5643758424186, 3881, 16327, 865, 374, 0, 26816, 700, 31516, 217487, 4446, 4643, 0, 113783, 1, 1, 4, 0, 0, 0, 236, 0, 3.36140714897603, 8249.50343286727, 53890.0797042771, 1170.28916464645, 1150.1980042101, 0.0, 37471.1387779389, 701 
7dffc6c5-c271-3465-a151-148fb3998a29, False, 2.73938197081048, 16023, 1595, 1778, 18, 0, 23192, 700, 90364, 22805, 23159, 409, 0, 141062, 0, 0, 1, 15, 0, 0, 40, 0, 3.72008244590479, 22832.620623345, 3500.13755478267, 3603.68503956714, 59.1277802728971, 0.0, 31651.8856024787, 701 
7ef10482-c5c8-3454-8ab2-f2ba1495e72c, True, 2.34798651211022, 5747, 4549, 3665, 141, 0, 15959, 700, 38069, 60699, 60372, 1104, 0, 97057, 0, 0, 5, 15, 0, 0, 102, 0, 2.35614503881058, 9258.4395222821, 11647.775867442, 11220.5411699563, 264.391086619185, 0.0, 24022.3489052064, 701 
81c266a1-a122-3f41-8ef4-2108e307247e, False, 1.39524721138557, 28468, 4282, 3692, 95, 0, 63019, 700, 241136, 18100, 15269, 1043, 0, 300966, 0, 0, 4, 0, 0, 0, 632, 0, 1.93197488527182, 45990.5949493226, 4910.69661910588, 4233.67489328607, 214.06473558344, 0.0, 73650.8723241023, 701 
827fd28c-635c-3141-8a11-1151b51f8e35, False, 3.32116531666145, 30628, 4719, 3031, 34, 0, 33090, 700, 416891, 268714, 109756, 1317, 0, 536189, 0, 2, 1, 0, 0, 0, 3, 0, 9.69206753350867, 57782.6063996156, 27342.5331719546, 11533.0661891026, 141.003495265484, 0.0, 76907.359800731, 701 
8332aa2b-1de1-33cd-807b-d3a525005666, False, 4.75185795530097, 2420, 142421, 530, 1087, 0, 24845, 700, 16202, 1499176, 4995, 11829, 0, 147329, 1, 0, 1, 2, 0, 0, 457, 0, 8.25467860025064, 4606.99392293035, 402179.777899734, 1305.58920023234, 3155.87467971763, 0.0, 44300.1510988915, 701 
8332e0cc-9872-3294-ad5a-848b1571f6ea, False, 1.96039397419435, 17515, 7198, 1572, 89, 0, 38717, 700, 242429, 80995, 7401, 1168, 0, 245865, 1, 0, 17, 11, 0, 0, 147, 0, 2.09491438867052, 44762.2648990326, 18754.0861739285, 1774.67294489961, 237.885805973603, 0.0, 58098.7457579649, 701 
858e5bf6-1ec8-3908-852f-5f3ae2ce40d7, True, 2.10086342044845, 5214, 2170, 1233, 65, 0, 77727, 700, 26543, 17304, 4990, 255, 0, 859778, 1, 0, 32, 41, 0, 0, 175, 0, 2.26618835084102, 7328.87740002508, 4095.14343266167, 1431.07693210238, 81.5707635963046, 0.0, 187171.830492466, 701 
86b9cd9d-b320-3a2f-9c44-c11b2c1cfcef, False, 1.52926478090944, 8234, 15928, 2119, 670, 0, 95973, 700, 77814, 217487, 13766, 4712, 0, 533720, 1, 0, 0, 15, 0, 0, 53, 0, 2.77791461056553, 17182.9494974553, 44730.1385945301, 2861.74548498822, 1209.20743352162, 0.0, 130709.435045085, 701 
87ba812b-7204-3ba2-bf43-ed85179d82be, False, 1.49072532173142, 6823, 7156, 1142, 137, 0, 32608, 700, 75357, 217487, 9881, 4643, 0, 525527, 1, 0, 16, 27, 0, 0, 44, 0, 1.35317073836005, 13957.7748900104, 35107.3157640028, 1739.50315232444, 751.327838442125, 0.0, 85436.9762005774, 701 
884927a1-3055-31ea-936e-14ae71b9e3cf, False, 3.48508283479138, 13090, 504, 896, 15, 0, 10878, 700, 68242, 1926, 2211, 67, 0, 35156, 0, 0, 0, 0, 0, 0, 61, 0, 5.54390531461192, 20427.5755699659, 524.205821272099, 760.770821637867, 21.7696271595695, 0.0, 11333.6673186083, 701 
8a1d0c0d-e279-3744-a383-f0730d31211a, False, 0.938308502202713, 16312, 4032, 3869, 434, 0, 116393, 700, 147815, 14374, 15820, 1292, 0, 431317, 0, 1, 39, 36, 5, 0, 6693, 0, 0.427754951957069, 34181.537941519, 4308.74990455468, 4593.99591069692, 363.191258154708, 0.0, 122222.218051087, 701 
8a56b3a0-f57c-3fb7-a369-008c71ade53a, False, 2.15483633612769, 17047, 5610, 3844, 55, 0, 31013, 700, 190974, 147876, 68652, 1328, 0, 347741, 0, 0, 0, 0, 0, 0, 12, 0, 2.41787311118163, 35633.1020493113, 24115.1269300862, 11139.8175416436, 224.665444001509, 0.0, 69769.2334855008, 701 
8b93df65-4d1b-378c-bd30-72de56a56208, False, 1.84685538223094, 14654, 7779, 3982, 63, 0, 49678, 700, 62369, 201407, 62488, 1607, 0, 593377, 0, 37, 3, 4, 0, 0, 204, 0, 1.62484694827259, 18649.79778628, 32898.9115339641, 10336.5701797186, 264.08184758181, 0.0, 109340.936400303, 701 
8bf6e948-be30-3782-a581-a28335dff717, False, 1.74568494217361, 30664, 2139, 2347, 25, 0, 31671, 700, 159477, 17114, 15910, 301, 0, 245050, 0, 3, 2, 0, 0, 0, 91, 0, 1.37359666800843, 46580.9868951035, 3647.9266431803, 3615.25243708585, 52.5558429972481, 0.0, 54586.3396171059, 701 
8c19baaa-7872-31b8-b3af-2a8019378161, ?, 2.04571395546311, 26717, 70027, 7396, 276, 0, 32163, 700, 355876, 2115201, 138892, 7624, 0, 512666, 1, 44, 1, 8, 0, 0, 82, 0, 3.36037275026279, 60365.5170527144, 340335.488764842, 22892.5819977011, 1236.98399885969, 0.0, 84664.0796259137, 701 
8e2fca82-b68c-37f1-8f4d-e7a80a4537f1, True, 2.05832151898004, 17463, 9710, 861, 212, 0, 38152, 700, 188070, 183068, 3408, 3345, 0, 272967, 1, 76, 20, 27, 0, 0, 106, 0, 2.41686868399641, 36828.3482833537, 35781.9393068626, 823.048339771122, 655.864307917423, 0.0, 69708.1254339378, 701 
8f1dec2b-ff0f-3e3d-8c63-58063b6e30d0, True, 2.30072268606025, 14874, 990, 1329, 10, 0, 14894, 700, 157491, 4348, 4998, 86, 0, 167456, 0, 1, 3, 4, 0, 0, 328, 0, 1.98650482825837, 28817.4045031709, 1318.81134336, 1571.45835452296, 17.8002633407486, 0.0, 28187.8345800099, 701 
924be9f6-e8db-3e4e-ab62-7fe253fddf99, False, 1.58131695465272, 21354, 3737, 4069, 38, 0, 51892, 700, 245495, 22584, 24665, 582, 0, 764234, 0, 1, 10, 36, 0, 0, 53, 0, 1.05139528399461, 44811.0848458352, 5134.37864881366, 5379.06280597561, 113.24116930553, 0.0, 142826.054196008, 701 
929a3800-2ce0-336f-9ae8-3d16d74686d1, False, 2.64717656567246, 2453, 50809, 1662, 822, 0, 167288, 700, 29360, 1593876, 10337, 26735, 0, 759421, 1, 0, 5, 1, 0, 0, 19, 0, 4.86273540245362, 5914.57371847432, 251843.035470994, 2348.88731059164, 4108.29061227511, 0.0, 251546.860293305, 701 
9441a659-beeb-305b-81c2-feb915573360, False, 1.7918828869427, 1374, 16182, 1157, 303, 0, 30528, 700, 20018, 217487, 14309, 4643, 0, 102541, 1, 0, 11, 21, 0, 0, 871, 0, 3.02134293397141, 4462.85970453725, 49816.2750301356, 3175.99514275674, 1045.07040677873, 0.0, 30527.7269397969, 701 
947dd9c2-b019-3891-bb5a-cb04890bd1a9, False, 3.25547826856839, 12349, 11219, 6394, 74, 0, 22265, 700, 67968, 234922, 111594, 1497, 0, 178626, 0, 0, 2, 2, 0, 0, 22, 0, 5.51381339377686, 15897.7006892947, 45816.0302031331, 21803.1036427753, 292.448187547812, 0.0, 43573.773388753, 701 
953f2ba5-c813-3661-a1f9-d5ff828f29b4, False, 1.96607723077807, 32131, 10298, 9882, 53, 0, 55698, 700, 105438, 95780, 94634, 438, 0, 546969, 0, 0, 0, 2, 0, 0, 95, 0, 3.3619772950553, 38361.7680556831, 23005.7908631208, 22324.5884269363, 111.335953062991, 0.0, 129235.259232263, 701 
9643c541-23d5-3057-9d1b-234e1e0a9ec4, False, 1.68133689060511, 14413, 24634, 2581, 311, 0, 38468, 700, 121093, 724471, 37714, 10832, 0, 389810, 1, 0, 1, 3, 0, 0, 211, 0, 2.68090175412335, 25761.4687305797, 113609.816908384, 5141.30709169479, 1436.00471337811, 0.0, 60291.589647995, 701 
964c9e38-7216-3cb9-9bb8-b87188c7573f, True, 2.15564371751228, 9368, 16193, 3183, 178, 0, 35434, 700, 136804, 400305, 37802, 4643, 0, 525527, 1, 0, 2, 2, 0, 0, 89, 0, 3.11263643987235, 23133.8659822628, 63544.1876358154, 6268.29326138002, 739.476427563527, 0.0, 85540.3500908984, 701 
98340220-a79b-365f-bcfc-b936f6a616d3, False, 2.01168556600598, 16647, 3852, 2252, 84, 0, 29325, 700, 126102, 41446, 20260, 1060, 0, 163187, 1, 0, 4, 13, 0, 0, 15, 0, 3.18991302085155, 29474.0536086461, 7733.75252028495, 4276.97259959992, 176.165814062551, 0.0, 38852.4674637553, 701 
9895ebb9-f077-3010-a7f0-5ae78b998adb, False, 3.8631975623319, 5261, 11110, 1085, 79, 0, 32112, 700, 43236, 391200, 7178, 2234, 0, 340180, 1, 0, 1, 4, 0, 0, 152, 0, 9.63995232238774, 8554.28807288632, 61691.6966360918, 1608.9875876461, 352.506813061021, 0.0, 73725.7432068632, 701 
98a5f854-5eeb-31d0-b899-07d04049116f, True, 2.41880550017049, 12383, 6531, 4128, 86, 0, 43875, 700, 180032, 217487, 141029, 4643, 0, 525527, 1, 0, 1, 0, 0, 0, 8, 0, 5.05045027580755, 27023.6769541991, 23686.870642881, 14597.2268131177, 395.409604308787, 0.0, 95014.7952472183, 701 
9906b5a5-ff75-3f26-88c0-2495ce74c1ce, False, 2.56529924136422, 18281, 1273, 1582, 35, 0, 30105, 700, 148482, 21492, 23164, 336, 0, 179419, 0, 0, 6, 0, 0, 0, 85, 0, 2.84545987455727, 31518.7432794172, 3518.2352900112, 3836.06819154681, 64.463544547307, 0.0, 40198.3283317558, 701 
9908da18-e173-38a6-b357-7fa6856e3416, False, 2.80932876913664, 11248, 13618, 1020, 210, 0, 11617, 700, 250764, 258798, 13165, 4643, 0, 60176, 1, 0, 0, 9, 0, 0, 23, 0, 5.04500456712915, 39194.4308472518, 51924.9413992869, 2188.75090391186, 784.294169540358, 0.0, 15466.7372658231, 701 
99f520f0-b792-3e6e-9e71-7fecc8fd290c, True, 1.19041556729339, 7029, 25132, 3597, 302, 0, 65611, 700, 27631, 323260, 37859, 2653, 0, 211968, 1, 0, 16, 1, 0, 0, 3355, 0, 2.22622454354001, 9223.60575715565, 72087.1070193627, 8324.61121516534, 623.347548487187, 0.0, 69062.691220076, 701 
9b21bf19-7c33-3910-8eb6-86bb4856cc56, False, 1.65960801998952, 31603, 7940, 3057, 157, 0, 65774, 700, 634747, 226784, 85917, 2026, 0, 1030616, 0, 1, 1, 0, 0, 0, 25, 0, 2.19084250212161, 101266.681296939, 32122.9934850625, 11897.4203585808, 373.943026621416, 0.0, 158967.894953154, 701 
9b4ee892-42a0-3583-b459-b2fc57bce34a, False, 1.01933337580005, 14386, 1406, 715, 10, 0, 27110, 700, 98283, 15767, 5928, 78, 0, 159390, 0, 1, 71, 9, 0, 0, 617, 0, 1.26560223942518, 21333.1327982283, 2615.70461209375, 997.915619923616, 17.2012690377686, 0.0, 33697.2428302906, 701 
9ca8d33b-d660-370d-8642-c269c999b3fa, False, 2.11749384324105, 21458, 5217, 4974, 64, 0, 32622, 700, 88818, 38694, 38973, 1215, 0, 132534, 1, 22, 7, 50, 0, 0, 431, 0, 2.71503439387195, 26334.1718854328, 8840.65451181295, 8035.26561037797, 197.647465731436, 0.0, 36388.4535095123, 701 
9df55975-c2db-3996-ac43-0122a566178e, False, 1.10080995212763, 8195, 20664, 1911, 336, 0, 41350, 700, 136199, 217487, 8274, 4643, 0, 299102, 1, 2, 15, 27, 0, 0, 946, 0, 1.43072038809124, 29410.5223211013, 48964.3269427856, 2399.12416258517, 997.350921190731, 0.0, 75734.0533845079, 701 
9eb9d349-f038-383c-9eed-13b55800a198, False, 1.82216131132637, 10050, 895, 838, 85, 0, 31727, 700, 60344, 3731, 3514, 448, 0, 121666, 0, 0, 24, 13, 0, 0, 85, 0, 2.16545858718808, 17238.766913196, 1081.45579608641, 982.608698397621, 133.444745119469, 0.0, 39432.8104794162, 701 
9ec9e675-ffac-3907-bd51-8fb1f74e9f0f, False, 2.21230272843732, 9787, 3867, 2108, 153, 0, 26817, 700, 79023, 81362, 13766, 1427, 0, 221277, 1, 0, 2, 18, 0, 0, 265, 0, 2.17674757680382, 17858.2848434382, 12790.6529926153, 3014.02767032753, 309.349523193426, 0.0, 42520.4178398743, 701 
a1a90f8a-7b79-3edc-9dc1-128b00f1221d, False, 1.475506923939, 14892, 3098, 690, 27, 0, 34871, 700, 146609, 71852, 3515, 288, 0, 299615, 1, 0, 12, 41, 0, 0, 156, 0, 1.17031345386542, 27835.8420135228, 11486.0978956184, 646.956749722174, 56.1464004415998, 0.0, 67368.1145371574, 701 
a3860384-1044-3380-bdbc-01a29071e049, True, 1.91960279926192, 24162, 2657, 2602, 73, 0, 73901, 700, 89039, 9989, 9857, 421, 0, 303690, 0, 32, 2, 20, 0, 0, 343, 0, 2.72088219003906, 29515.4000657284, 3588.58416231248, 3531.06808770378, 127.726622127104, 0.0, 111307.753401324, 701 
a3f52d04-7547-3311-8b0e-24196a3ab69c, False, 4.33438935509587, 701, 2435, 1853, 84, 0, 37316, 700, 9490, 28128, 21063, 768, 0, 310803, 0, 0, 2, 13, 0, 0, 1366, 0, 7.2174313238585, 2355.32383619182, 6953.0613388796, 5205.04730515381, 194.295033389945, 0.0, 79189.1125197285, 701 
a4cd9829-89f5-352b-bed8-d7a31c684b00, False, 1.57400457874442, 13885, 2883, 3041, 34, 0, 23490, 700, 72261, 22463, 20999, 429, 0, 261473, 0, 0, 6, 13, 0, 0, 128, 0, 1.17345533605098, 20266.6522827211, 4873.57225141845, 4644.36335499434, 84.3813848680199, 0.0, 50134.4352130614, 701 
a4f42308-dfff-3499-b3dc-44c0acb4b8e2, ?, 0.555420305027087, 41, 6352, 972, 128, 0, 26935, 700, 196, 30216, 2640, 604, 0, 73616, 0, 0, 3, 0, 0, 0, 65, 0, 0.584382231657252, 69.4902071438047, 10843.4127072103, 1015.09999507438, 216.322033603196, 0.0, 26577.2271356931, 701 
a5a24f2f-84f9-387e-aae9-a61717850b3e, True, 2.40453719134109, 37295, 2578, 3141, 52, 0, 69131, 700, 298587, 17879, 19177, 377, 0, 395201, 0, 39, 4, 14, 0, 0, 11, 0, 2.84235985085643, 74367.9418293091, 3935.5242649487, 4186.85894525956, 104.373416155648, 0.0, 110458.360469409, 701 
a6df8303-fd48-3b29-a481-b12c48442a00, False, 1.27287530569635, 17224, 2030, 2011, 45, 0, 83281, 700, 201681, 16925, 14344, 272, 0, 960398, 0, 0, 25, 0, 0, 0, 575, 0, 1.16535848924624, 43157.1647714093, 3675.81626333717, 3217.92948036304, 79.6404334459311, 0.0, 208090.239392594, 701 
a6e28c26-577d-3434-a790-1b7ba0d31013, False, 2.07610807538693, 16126, 2379, 2809, 21, 0, 23788, 700, 135158, 20188, 20422, 158, 0, 172401, 0, 6, 6, 3, 0, 0, 268, 0, 2.24684156762241, 27724.9514597663, 4094.78814103978, 4114.28959549519, 35.8453567425406, 0.0, 36078.7436000978, 701 
a8fa73f1-3a58-3fb1-9ac8-0354131bd6bb, False, 4.08888404278116, 10488, 1190, 1589, 16, 0, 19892, 700, 114448, 7246, 7596, 232, 0, 232958, 0, 0, 2, 3, 0, 0, 7, 0, 8.46268024626384, 21943.337068085, 1707.36402162625, 1873.1757372904, 43.4753769211665, 0.0, 42316.7232689131, 701 
a9c6d048-21c3-3513-b7ea-241ab4b1150d, False, 3.21893787121068, 13688, 8987, 1638, 266, 0, 23389, 700, 201889, 217487, 21883, 4643, 0, 111383, 1, 0, 2, 0, 0, 0, 25, 0, 6.05223738062292, 38998.4586905336, 38337.123003958, 3951.80000610373, 927.591807809164, 0.0, 31700.6786071201, 701 
aa128673-3f31-33d8-b18f-a7c3dc89a90b, False, 2.55632689401869, 23735, 3720, 3503, 54, 0, 32573, 700, 209711, 27946, 28749, 817, 0, 301591, 1, 34, 10, 3, 0, 0, 193, 0, 3.71668686270581, 39073.6117523754, 5981.56496048999, 5821.54147515384, 132.86616203414, 0.0, 61076.853132079, 701 
aa268891-8f1e-3ac8-a4fb-a65b661c4ff8, False, 1.81567011564235, 15142, 9849, 5020, 92, 0, 62648, 700, 121196, 306899, 164211, 1793, 0, 570784, 1, 1, 2, 3, 0, 0, 4, 0, 1.98853538428992, 28135.5736548944, 45303.6467781202, 22993.0324541479, 290.206642048878, 0.0, 116492.281477996, 701 
